Month (YYYY-MM),Total (Â£),Relevant URLs (space separated)
2020-12,135424804.26,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/955519/Expenditure_over__25_000_-_December_2020.csv
2021-01,73993407.03,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/955519/Expenditure_over__25_000_-_December_2020.csv https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/966635/Annex-A-Expenditure-over-_25000-January-2021.csv
2021-02,128654319.58,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/972135/Annex-A-Expenditure-Over-25000-Feb-2021-CSV.csv
2021-03,192376431.71,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1022051/Annex-A-Expenditure-Over-25000-August-2021.csv https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1027168/Expenditure-Over-25000-July-2021.csv https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/982156/Annex-A-Expenditure-Over-25000-March-2021-csv-file.csv
2021-04,157827970.79,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/989347/Cabinet_Office-_spend_data_over__25_000_-_April_2021.csv
2021-05,70343493.43,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/996322/Annex-A-Expenditure-Over-25000-May-2021-csv1.csv
2021-06,155356992.20,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1006031/Annex-A-Expenditure-Over-25000-June-2021-csv.csv https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1022051/Annex-A-Expenditure-Over-25000-August-2021.csv https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1027168/Expenditure-Over-25000-July-2021.csv
2021-07,98356166.66,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1022051/Annex-A-Expenditure-Over-25000-August-2021.csv https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1027168/Expenditure-Over-25000-July-2021.csv
2021-08,59720691.11,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1022051/Annex-A-Expenditure-Over-25000-August-2021.csv https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1027168/Expenditure-Over-25000-July-2021.csv
2021-09,86195112.95,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1028964/Annex-A-Expenditure-Over-25000-September-2021.csv
2021-10,149159422.53,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1036101/Annex-A-Expenditure-Over-25000-October-2021.csv
