Month (YYYY-MM),Total (Â£),Relevant URLs (space separated)
2017-03,18418848.00,https://www.calderdale.gov.uk/council/finances/income-spending/2017/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/March.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv
2017-04,30160426.47,https://www.calderdale.gov.uk/council/finances/income-spending/2017/April.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv
2017-05,15815102.17,https://www.calderdale.gov.uk/council/finances/income-spending/2017/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/May.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2017-06,14637704.35,https://www.calderdale.gov.uk/council/finances/income-spending/2017/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/June.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2017-07,8441265.13,https://www.calderdale.gov.uk/council/finances/income-spending/2017/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/July.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2017-08,16515729.06,https://www.calderdale.gov.uk/council/finances/income-spending/2017/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/August.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2017-09,12590443.35,https://www.calderdale.gov.uk/council/finances/income-spending/2017/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/September.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv
2017-10,15987023.12,https://www.calderdale.gov.uk/council/finances/income-spending/2017/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/October.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2017-11,15534273.66,https://www.calderdale.gov.uk/council/finances/income-spending/2017/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2017/November.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2017-12,14021421.37,https://www.calderdale.gov.uk/council/finances/income-spending/2017/December.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2018-01,13197059.86,https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/January.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2018-02,12562260.79,https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/February.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv
2018-03,14230038.64,https://www.calderdale.gov.uk/council/finances/income-spending/2018/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/March.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv
2018-04,15237981.55,https://www.calderdale.gov.uk/council/finances/income-spending/2018/April.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv
2018-05,14791703.03,https://www.calderdale.gov.uk/council/finances/income-spending/2018/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/May.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv
2018-06,13102764.47,https://www.calderdale.gov.uk/council/finances/income-spending/2018/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/June.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv
2018-07,13465169.37,https://www.calderdale.gov.uk/council/finances/income-spending/2018/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/July.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2018-08,14020358.19,https://www.calderdale.gov.uk/council/finances/income-spending/2018/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/August.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv
2018-09,12161947.88,https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/September.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv
2018-10,14198759.51,https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/October.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv
2018-11,13640912.73,https://www.calderdale.gov.uk/council/finances/income-spending/2018/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2018/November.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv
2018-12,14149214.07,https://www.calderdale.gov.uk/council/finances/income-spending/2018/December.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv
2019-01,12531278.85,https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/January.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv
2019-02,12297145.66,https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv
2019-03,12969616.54,https://www.calderdale.gov.uk/council/finances/income-spending/2019/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/March.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv
2019-04,16156609.30,https://www.calderdale.gov.uk/council/finances/income-spending/2019/April.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv
2019-05,14134384.47,https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/June-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/May.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv
2019-06,14116219.10,https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/June.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/May-card-payments.csv
2019-07,15320629.11,https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/July.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/May-card-payments.csv
2019-08,12556790.87,https://www.calderdale.gov.uk/council/finances/income-spending/2019/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/August.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv
2019-09,23318158.95,https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/September.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv
2019-10,15017222.39,https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/October.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv
2019-11,14534006.15,https://www.calderdale.gov.uk/council/finances/income-spending/2019/December-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/November.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/May-card-payments.csv
2019-12,16062957.05,https://www.calderdale.gov.uk/council/finances/income-spending/2019/December.csv https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/May-card-payments.csv
2020-01,13599732.04,https://www.calderdale.gov.uk/council/finances/income-spending/2019/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/April-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/August-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/February-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/January.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/July-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/March-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/May-card-payments.csv https://www.calderdale.gov.uk/council/finances/income-spending/2020/October-card-payments.csv
