921.85	1843.7	7703
923.17	5539.02	7712
9584.40	9584.4	7858
9474.75	9474.75	7812
913.97	913.97	7662
960.98	1921.96	7870
9.36	28.08	7592
950.37	5702.22	7828
985.67	985.67	7955
9.72	9.72	7594
973.00	973	7916
926.49	11117.88	7725
938.43	4692.15	7770
945.72	6620.04	7798
964.96	2894.88	7885
97768.50	293305.5	7937
917.87	5507.22	7683
930.47	6513.29	7739
9.52	9.52	7593
949.70	4748.5	7824
910.50	910.5	7652
901.95	901.95	7614
9636.57	9636.57	7881
919.00	919	7689
99242.00	99242	7974
90.68	181.36	7603
91.51	91.51	7646
99.00	99	7964
932.46	3729.84	7748
991.67	991.67	7970
9717.51	9717.51	7910
90058.51	90058.51	7610
9980.52	29941.56	7997
958.33	9583.3	7856
955.67	4778.35	7847
9409.44	28228.32	7782
938.47	938.47	7771
970.68	970.68	7905
988.45	988.45	7960
932.44	932.44	7747
9113.40	18226.8	7656
952.00	952	7834
910.57	1821.14	7653
945.00	16065	7795
916.00	916	7675
956.00	956	7848
924.37	924.37	7716
9160.00	9160	7679
986.43	986.43	7956
911.90	1823.8	7655
907.92	3631.68	7633
913.45	913.45	7660
90.37	90.37	7601
9313.90	9313.9	7746
9904.41	9904.41	7968
998.55	998.55	7994
96.08	192.16	7862
909.10	909.1	7638
9271.25	18542.5	7729
935.10	935.1	7755
924.50	7396	7717
92482.26	92482.26	7719
9661.64	9661.64	7891
943.73	3774.92	7789
953.68	2861.04	7841
958.32	5749.92	7855
919.20	4596	7690
92880.08	557280.48	7732
91.52	91.52	7647
915.88	7327.04	7670
99.99	99.99	7965
934.45	5606.7	7753
9929.12	39716.48	7976
920.00	5520	7694
9603.84	9603.84	7872
927.15	3708.6	7727
971.38	971.38	7908
937.10	6559.7	7764
90.58	90.58	7602
944.40	5666.4	7793
96391.91	96391.91	7882
916.20	2748.6	7676
935.00	935	7754
963.63	2890.89	7880
961.64	6731.48	7874
970.20	6791.4	7903
964.00	1928	7883
937.21	937.21	7765
999.99	999.99	8000
9840.46	9840.46	7951
96.94	290.82	7865
941.74	6592.18	7784
931.80	13045.2	7744
905.55	905.55	7624
9300.36	9300.36	7741
948.38	3793.52	7815
923.84	7390.72	7713
935.11	3740.44	7756
90.33	90.33	7600
936.96	936.96	7763
918.00	1836	7684
952.36	2857.08	7835
9.88	19.76	7597
995.23	4976.15	7986
993.65	993.65	7977
940.42	6582.94	7779
990.00	10890	7966
972.27	972.27	7912
915.92	915.92	7671
9600.00	9600	7871
92547.61	92547.61	7723
966.28	1932.56	7890
913.00	913	7658
984.67	1969.34	7949
910.00	4550	7650
90.80	90.8	7604
974.64	974.64	7921
918.48	918.48	7685
972.40	972.4	7913
970.92	970.92	7906
948.24	948.24	7814
9722.80	9722.8	7915
999INKS.COM	63.27	8003
953.02	1906.04	7837
931.13	7449.04	7742
995.10	995.1	7985
943.86	943.86	7790
94.18	94.18	7776
9538.48	9538.48	7842
94686.00	284058	7804
92586.87	92586.87	7724
975.00	3900	7924
9915.38	9915.38	7972
9181.93	9181.93	7687
978.88	978.88	7941
922.41	922.41	7706
910.44	910.44	7651
909.75	909.75	7641
9669.00	9669	7892
927.82	10206.02	7728
968.00	1936	7895
974.49	974.49	7919
941.08	9410.8	7783
9514.40	19028.8	7833
917.21	6420.47	7682
92631.00	92631	7726
9155.46	9155.46	7672
9871.16	19742.32	7958
947.71	6633.97	7810
955.01	4775.05	7846
921.38	921.38	7702
962.00	962	7876
929.81	6508.67	7735
90.00	1440	7598
9240.32	18480.64	7718
98.50	394	7945
933.12	5598.72	7749
900.00	25200	7606
902.58	1805.16	7617
989.00	1978	7962
961.25	961.25	7873
900.89	900.89	7608
9984.69	9984.69	7998
900.63	900.63	7607
993.92	993.92	7978
946.80	946.8	7803
979.55	979.55	7942
904.60	1809.2	7622
920.52	6443.64	7695
9995.00	9995	8001
925.00	1850	7720
971.59	1943.18	7909
906.59	1813.18	7628
970.26	970.26	7904
935.78	14036.7	7757
963.00	963	7879
9970.79	9970.79	7992
953.05	953.05	7838
91.00	91	7644
922.50	922.5	7707
92.00	92	7693
9181.94	9181.94	7688
9400.00	9400	7781
914.24	914.24	7663
9443.60	9443.6	7794
945.06	4725.3	7796
9310.87	9310.87	7745
984.64	5907.84	7948
9894.57	9894.57	7963
9008.64	9008.64	7611
97.63	97.63	7900
913.89	2741.67	7661
90621.68	90621.68	7629
974.90	974.9	7922
9140.88	9140.88	7666
951.03	2853.09	7830
960.31	5761.86	7868
99P STORES	162.59	8004
915.22	3660.88	7668
905.65	3622.6	7625
951.10	951.1	7831
924.28	924.28	7715
999.95	999.95	7999
9.84	9.84	7595
996.30	996.3	7988
903.28	2709.84	7620
936.57	936.57	7762
9092.20	9092.2	7643
93.08	93.08	7736
945.35	945.35	7797
922.20	922.2	7705
957.00	2871	7850
9375.00	9375	7767
907.09	907.09	7630
954.00	954	7843
990.88	990.88	7967
909.00	909	7637
97.75	97.75	7901
9159.94	9159.94	7674
991.95	991.95	7971
915.00	1830	7667
947.78	947.78	7811
925.16	7401.28	7721
9450.00	18900	7799
908.58	1817.16	7635
996.98	996.98	7989
928.48	8356.32	7731
91.54	183.08	7648
9489.11	9489.11	7821
97.50	97.5	7899
950.00	8550	7827
921.30	921.3	7701
988.90	988.9	7961
957.66	957.66	7853
980.21	980.21	7947
920.61	920.61	7696
901.40	901.4	7613
919.86	6439.02	7691
940.71	940.71	7780
94.00	376	7775
96.00	192	7861
936.00	2808	7760
91.68	183.36	7649
953.30	953.3	7839
964.29	3857.16	7884
94.53	94.53	7777
994.80	994.8	7981
9967.00	9967	7990
957.60	957.6	7852
9923.00	9923	7973
90.84	90.84	7605
946.39	2839.17	7801
914.55	4572.75	7664
974.63	974.63	7920
933.96	933.96	7751
931.18	931.18	7743
9670.00	9670	7894
977.56	977.56	7934
93.60	93.6	7737
92285.90	92285.9	7710
905.93	3623.72	7626
970.00	1940	7902
956.33	3825.32	7849
977.46	977.46	7933
940.00	940	7778
985.52	2956.56	7954
9300.00	46500	7740
9700.76	9700.76	7907
975.57	975.57	7926
9165.50	27496.5	7680
921.00	921	7699
96.49	96.49	7863
965.62	1931.24	7888
907.75	907.75	7632
975.09	975.09	7925
998.64	998.64	7995
9770.00	9770	7935
936.44	8427.96	7761
947.50	947.5	7808
9.00	36	7590
9950.98	9950.98	7987
939.09	12208.17	7773
997.50	997.5	7991
9382.95	9382.95	7772
9000.00	99000	7609
960.33	960.33	7869
954.34	6680.38	7844
937.76	8439.84	7766
953.35	953.35	7840
987.50	1975	7957
925.83	9258.3	7722
942.41	7539.28	7785
9229.30	9229.3	7711
9.30	9.3	7591
947.00	947	7805
960.20	960.2	7867
944.16	944.16	7792
949.04	7592.32	7822
914.94	914.94	7665
917.04	6419.28	7681
958.00	958	7854
943.33	943.33	7788
9597.48	9597.48	7860
972.50	972.5	7914
