414.60	414.6	4993
4879.00	4879	5523
437.50	1312.5	5181
4474.24	4474.24	5261
484.94	484.94	5498
426.41	426.41	5093
458.76	458.76	5333
448.00	896	5266
4225.91	4225.91	5069
40594.41	121783.23	4944
4747.50	4747.5	5437
431.00	431	5137
461.84	461.84	5359
495.00	26730	5569
41832.00	41832	5024
456.98	1370.94	5323
43.18	43.18	5120
4537.00	4537	5310
423.88	1695.52	5075
4956.32	4956.32	5573
415.40	2907.8	4998
4011.97	20059.85	4921
4823.44	4823.44	5488
49.95	99.9	5540
4993.20	4993.2	5596
41.60	83.2	4966
42751.05	42751.05	5102
400.00	6000	4907
441.00	2205	5219
4073.28	12219.84	4952
485.60	485.6	5505
429.25	429.25	5112
4025.77	8051.54	4929
421.60	421.6	5049
428.40	428.4	5105
47567.96	47567.96	5446
498.19	498.19	5588
40843.26	40843.26	4957
485.71	485.71	5506
4162.86	4162.86	5006
4408.17	4408.17	5218
46109.55	46109.55	5361
4.78	4.78	4897
4010.80	8021.6	4920
44.30	44.3	5203
4100.00	4100	4971
40000.00	40000	4913
41857.60	41857.6	5026
482.80	965.6	5486
43902.74	43902.74	5197
430.26	430.26	5129
497.55	497.55	5579
468.00	936	5391
450.70	450.7	5288
488.52	488.52	5526
42179.08	168716.32	5053
482.20	482.2	5485
4850.00	48500	5508
436.10	436.1	5173
45.67	45.67	5280
4827.96	9655.92	5491
495.58	495.58	5570
41292.00	41292	4985
4476.29	4476.29	5264
45120.34	45120.34	5299
4083.33	36749.97	4956
4395.00	4395	5200
466.04	466.04	5383
4886.40	4886.4	5528
481.20	481.2	5476
4915.98	4915.98	5554
405.80	3246.4	4941
491.32	491.32	5546
454.40	454.4	5312
47.27	47.27	5404
474.72	474.72	5435
44.00	44	5201
445.78	891.56	5246
42193.90	168775.6	5055
486.30	486.3	5514
42.00	210	5036
497.93	995.86	5581
4300.00	8600	5130
428.69	428.69	5107
442.52	442.52	5227
457.71	457.71	5327
459.26	459.26	5341
4231.86	4231.86	5078
43.15	43.15	5118
4.35	4.35	4893
4805.88	9611.76	5475
468.75	468.75	5393
4240.00	8480	5082
4224.00	4224	5065
4134.14	4134.14	4990
4417.50	22087.5	5225
43242.00	43242	5143
4819.64	9639.28	5483
42.88	42.88	5040
4235.00	4235	5080
465.48	465.48	5378
462.41	924.82	5364
466.50	466.5	5384
409.00	25767	4959
405.00	2430	4938
497.92	497.92	5580
49677.80	49677.8	5577
4400.00	4400	5212
442.78	442.78	5229
4729.00	4729	5424
490.49	490.49	5542
402.27	402.27	4924
4638.00	4638	5371
4466.00	4466	5256
475.00	1900	5438
4815.00	4815	5480
4461.00	17844	5253
4222.44	4222.44	5063
4325.36	21626.8	5145
416.10	832.2	5003
461.40	461.4	5358
451.00	451	5295
474.52	474.52	5434
4010.75	4010.75	4919
4542.00	4542	5314
45000.00	405000	5290
44320.11	44320.11	5239
469.44	938.88	5397
435.04	435.04	5167
4064.00	4064	4948
47981.00	47981	5468
458.33	916.66	5330
43.26	43.26	5122
43.39	130.17	5123
4.34	4.34	4892
4627.96	4627.96	5367
49.00	98	5535
44.85	44.85	5206
475.36	2376.8	5440
482.82	482.82	5487
480.08	480.08	5473
450.60	450.6	5287
4218.00	8436	5054
45314.29	45314.29	5308
4771.20	9542.4	5453
4684.00	9368	5396
418.88	418.88	5020
4000.71	4000.71	4911
493.87	493.87	5561
4051.00	4051	4942
4030.53	32244.24	4931
411.25	411.25	4975
438.59	438.59	5188
43.19	43.19	5121
4150.00	8300	4999
470.34	470.34	5413
4750.00	23750	5442
4421.75	4421.75	5230
478.00	478	5457
425.40	425.4	5088
4845.00	4845	5500
43246.66	43246.66	5144
44025.55	44025.55	5214
42.60	85.2	5038
4392.05	4392.05	5198
4854.80	4854.8	5509
464.56	464.56	5374
475.84	475.84	5441
46538.79	46538.79	5381
449.75	449.75	5271
4886.64	4886.64	5529
4390.32	4390.32	5196
473.78	473.78	5429
48491.00	48491	5501
433.68	433.68	5151
46.28	92.56	5352
4812.00	19248	5479
46.27	92.54	5351
4697.00	4697	5400
454.00	908	5311
4334.33	4334.33	5156
401.20	401.2	4918
418.54	418.54	5017
486.05	486.05	5512
475.11	475.11	5439
45258.90	45258.9	5305
4566.24	4566.24	5325
4334.10	4334.1	5155
438.75	1755	5190
41236.75	41236.75	4983
49.48	49.48	5538
456.12	456.12	5321
4320.00	4320	5142
47.73	47.73	5406
45874.95	45874.95	5338
40031.48	40031.48	4914
456.00	2280	5320
4268.08	25608.48	5096
492.06	492.06	5557
461.99	461.99	5360
489.26	489.26	5532
43.16	43.16	5119
4.00	12	4886
456.78	1827.12	5322
4054.32	12162.96	4943
428.89	428.89	5108
429.48	429.48	5114
4815.58	4815.58	5481
436.75	436.75	5178
4270.77	4270.77	5100
44810.41	44810.41	5268
46.00	92	5347
450.02	450.02	5283
4670.00	14010	5389
41839.18	41839.18	5025
487.89	487.89	5521
400.44	400.44	4909
4700.76	4700.76	5415
4115.98	4115.98	4978
479.25	958.5	5464
432.00	3888	5140
4.90	4.9	4898
443.04	443.04	5235
45044.05	45044.05	5292
494.41	988.82	5564
4667.00	4667	5385
4461.27	4461.27	5254
44975.00	44975	5275
493.89	493.89	5562
4230.00	8460	5077
443.00	443	5234
4114.52	4114.52	4976
47979.76	47979.76	5467
489.20	489.2	5531
4431.28	17725.12	5238
4.15	8.3	4889
423.33	846.66	5073
4719.29	4719.29	5420
49110.00	196440	5551
4.57	4.57	4895
413.20	413.2	4986
4866.76	4866.76	5517
4866.98	4866.98	5518
425.49	425.49	5089
4700.00	84600	5414
440.20	440.2	5208
4454.00	4454	5248
45.00	135	5276
4081.70	4081.7	4954
4880.00	4880	5527
4.38	4.38	4894
4677.15	4677.15	5390
4330.95	4330.95	5153
49034.00	49034	5544
402.60	5233.8	4925
429.28	429.28	5113
43036255 COSTA COFFEE	307.44	5134
4332.00	4332	5154
426.80	853.6	5095
4021.36	4021.36	4926
47.96	47.96	5408
473.26	473.26	5427
485.16	1940.64	5503
407.95	1223.85	4949
4268.88	25613.28	5097
4375.00	4375	5184
45713.00	45713	5328
4418.40	13255.2	5226
4550.00	13650	5317
44875.19	44875.19	5270
4998.00	9996	5597
450.34	450.34	5285
4257.50	4257.5	5092
4233.00	4233	5079
492.00	492	5556
4491.20	22456	5274
458959.00	917918	5339
410.76	821.52	4970
4795.88	4795.88	5466
422.00	844	5057
452.26	452.26	5300
42193.92	84387.84	5056
4754.34	4754.34	5445
4315.50	8631	5139
48.00	384	5469
42.87	42.87	5039
491.67	491.67	5549
4762.00	9524	5449
433.33	866.66	5149
445.42	445.42	5245
4890.90	4890.9	5533
4680.00	4680	5394
4223.56	4223.56	5064
428.00	428	5104
4195.00	4195	5034
418.00	418	5015
46.20	46.2	5350
499.80	499.8	5594
4180.48	12541.44	5022
4IMPRINT	374.9	5598
422.56	422.56	5059
4475.16	4475.16	5263
435.30	435.3	5168
41.69	41.69	4968
4950.00	19800	5571
473.10	473.1	5426
48186.67	48186.67	5482
482.00	482	5484
4393.83	4393.83	5199
4330.00	4330	5152
4730.00	4730	5430
4426.00	4426	5233
40.22	40.22	4902
41.00	41	4962
4307.73	4307.73	5136
4191.01	4191.01	5031
4981.32	9962.64	5591
478.54	478.54	5460
4166.24	4166.24	5007
44765.25	44765.25	5265
4416.75	13250.25	5224
45255.30	45255.3	5304
4144.30	4144.3	4994
4648.53	4648.53	5375
497.00	994	5578
4087.50	4087.5	4958
41.25	41.25	4963
410.00	410	4969
433.62	433.62	5150
486.75	486.75	5515
4834.41	4834.41	5495
421.74	843.48	5050
476.99	953.98	5448
479.16	479.16	5463
4711.80	28270.8	5418
4491.00	4491	5273
